DAUID,Population Density per Square Kilometer
35212322,13102.5
35212323,14322.4
35212324,98324
35212325,7776.4
35212326,2242.8
35212327,11573.6
35212328,3837
35212329,1289.5
35212330,9044.6
35212331,6083.3
35212332,8141
35212333,5678.8
35212334,6884.9
35212335,4775.3
35212336,14593.4
35212337,9232
35212342,5235.6
35212343,2835.7
35212344,7206.3
35212345,6153.8
35212346,0
35212347,9083.6
35212348,9193.1
35212349,9444.9
35212350,6987
35212351,2860.7
35212352,3667.4
35212353,2057.5
35212354,3353.8
35212355,3542.9
35212356,4854.6
35212357,2769.4
35212358,19661
35212359,24000
35212360,6240.2
35212361,10859.3
35212362,1745.3
35212363,5663.7
35212364,4374.4
35212365,2148.1
35212366,22267.2
35212367,32712.3
35212368,23.1
3522,44.6
35220064,7.5
35220065,11.5
35220066,9.5
35220067,7.2
35220068,38.2
35220070,2160.5
35220071,3142.3
35220072,4887.5
35220073,3477.7
35220074,547.2
35220076,33.7
35220077,19.5
35220078,15.3
35220079,22.5
35220084,1858.2
35220085,6585.4
35220087,1321.2
35220088,1359
35220089,3333.3
35220090,2879.3
35220091,2021.6
35220092,2138.4
35220093,3301.1
35220094,2276.6
35220095,3640.1
35220096,3409.5
35220097,2863.6
35220098,2456.8
35220099,3445.6
35220100,5318.4
35220101,3636.8
35220102,1807.2
35220103,969.7
35220104,552
35220105,3516.2
35220106,5730.6
35220107,1567.9
35220108,5031.4
35220109,1438
35220111,4916.8
35220112,2868
35220113,2096.5
35220114,2120.3
35220115,2954.7
35220116,2287.9
35220117,1249.2
35220118,2202.9
35220119,4683
35220120,3313.5
35220121,2804
35220122,2570.3
35220123,2833.8
35220124,2484.2
35220125,1929.8
35220126,3609.1
35220127,5890.2
35220128,536.9
35220130,24.6
35220131,15
35220138,8.8
35220139,11.3
35220140,19
35220141,7.9
35220142,7.8
35220143,11.8
35220145,7.6
35220147,22.9
35220148,20.1
35220149,17.6
35220150,12.6
35220151,14.5
35220152,10.5
35220155,10.8
35220157,15.3
35220159,632.1
35220160,4089
35220161,1716.6
35220162,3091.5
35220163,3512.6
35220164,1135.6
35220165,11.6
35220166,638
35220167,247.1
35220172,562.4
35220173,10.8
35220174,269.2
35220175,12.3
35220176,451.7
35220178,1276.7
35220181,73.3
35220182,1376.5
35220183,9
35220184,1055.2
35220185,312.8
35220190,706.8
35220191,30.6
35220192,26
35220193,802.2
35220194,3224.6
35220199,849.8
35220200,648.5
35220201,21.4
35220203,4801.7
3523,90.4
35230052,2928.2
35230054,2797.4
35230055,2767.7
35230056,1834.9
35230057,1902.7
35230058,2529.6
35230059,3093.3
35230060,2443.6
35230061,992.7
35230062,2622.3
35230063,2185.1
35230064,3486.2
35230065,3060.8
35230066,4028.6
35230067,941.7
35230068,2335.3
35230069,5352.1
35230070,2681.4
35230071,1565.5
35230074,470.8
35230075,8835.4
35230076,2439.8
35230077,1152.9
35230078,2737.1
35230079,3989.4
35230080,3367
35230081,4433.1
35230082,4080.3
35230083,1887.4
35230084,4392.4
35230085,2916.9
35230086,5019.9
35230087,10059.1
35230088,6470.6
35230089,4069.1
35230090,2875.5
35230091,3584.3
35230092,3888.5
35230093,4383.9
35230094,3587.2
35230095,2026.4
35230096,4927.5
35230097,3878.1
35230100,2868.7
35230101,3923.9
35230102,4507.9
35230103,4163.6
35230104,9297.4
35230105,9816.2
35230106,2527.5
35230108,4427.2
35230110,4521.3
35230111,7980.3
35230112,3908.9
35230113,1218.1
35230114,4197.7
35230117,1950.8
35230118,3986.6
35230119,3648.7
35230120,3505.2
35230121,3059.4
35230122,2663.5
35230124,3314.4
35230139,3309.6
35230141,2546
35230142,1700.5
35230143,1986.4
35230144,3227
35230145,2644.7
35230146,3312.3
35230147,3135
35230148,2407.8
35230149,7535.3
35230150,5215.7
35230151,3290.2
35230152,2910.1
35230153,2840
35230154,2334.3
35230155,2215.2
35230156,3191.9
35230157,1565
35230158,3075.8
35230159,3503.3
35230160,1977.2
35230161,1769.1
35230162,4415.4
35230163,2515.5
35230164,969.8
35230165,2682.3
35230166,1390.7
35230167,116.5
35230168,2331.1
35230169,1993.5
35230170,6265.7
35230171,2349.6
35230173,7146.4
35230175,1402.3
35230176,2558.8
35230177,2806.7
35230178,4233.6
35230179,1000.8
35230180,1543.8
35230181,2624.2
35230182,3268.1
35230183,3133.6
35230184,3093
35230185,1592.1
35230186,3964.6
35230187,1169.3
35230188,3187.5
35230189,3761.8
35230190,2982.8
35230191,2254.1
35230194,3083.1
35230202,2186.4
35230203,1817.3
35230215,97.8
35230216,2339.8
35230217,3727.8
35230218,2608.5
35230219,1448.4
35230220,1606.4
35230221,5411.9
35230227,1345.6
35230269,1191.4
35230270,1915.1
35230271,10660.6
35230272,1281
35230275,1937.6
35230276,6065
35230277,3488.2
35230278,2347.3
35230279,608.9
35230280,1509.5
35230281,4.9
35230282,7.3
35230283,9.1
35230284,1022.8
35230285,336.6
35230286,1839.1
35230287,111.2
35230288,28.2
35230289,7.1
35230290,30.9
35230291,27.2
35230292,11.6
35230293,58.6
35230294,987.8
35230295,654.6
35230296,2039.4
35230297,2639.8
35230298,2164.8
35230299,569.4
35230300,309.6
35230301,2831.5
35230302,1530.7
35230303,2650.2
35230304,2307.7
35230305,2071.9
35230306,929.8
35230307,132.4
35230308,2900.2
35230309,2339.2
35230310,2448.1
35230311,2600.7
35230312,1827.8
35230313,904.5
35230314,668.1
35230315,3204.6
35230316,5573.5
35230317,199.9
35230318,1382.3
35230319,1436
35230320,61.4
35230321,54.1
35230322,1001
35230323,30.5
35230324,109.2
35230325,39.1
35230326,25.3
35230327,11.3
35230328,12.1
35230329,7.8
35230330,31.1
35230331,20
35230332,14.3
35230333,17.2
35230334,19.2
35230335,26.4
35230336,39.8
35230337,228.4
35230338,85.5
35230339,20.3
35230340,32.4
35230341,24.8
35230342,523.3
35230343,490.6
35230344,918.2
35230345,711.8
35230346,321.5
35230347,100.1
35230348,27
35230349,75.1
35230350,27.3
35230351,56.5
35230352,23.4
35230353,19
35230354,22.7
35230355,24.3
35230356,816.1
35230357,1973.7
35230358,146.8
35230359,665.7
35230360,2258
35230361,45.1
35230362,208.6
35230363,134.8
35230364,41.4
35230365,44.5
35230366,3221.3
35230367,2962.7
35230368,6098.1
35230369,1255.3
35230370,6509.7
35230371,3823.1
35230372,4395.7
35230373,5191.8
35230374,4298.6
35230375,1992.6
35230376,4693.5
35230377,3406.2
35230378,23.8
35230379,1520.5
35230380,0
35230381,45.2
35230382,1310.8
35230383,2420.4
35230384,2230.4
35230385,3051.3
35230386,3035.9
35230387,2585.5
35230388,4606.8
35230389,4292.9
35230390,3429.3
35230391,2671.7
35230392,5319
35230393,3933.8
35230394,484.8
35230395,31
35230396,5255
35230397,165.7
35230398,71
35230399,28.4
35230400,21.3
35230401,78.5
35230402,29.2
35230403,23.5
35230404,82.3
35230405,29.7
35230406,28.2
35230407,23.6
35230408,2855.4
35230409,3467.7
35230410,1823.7
35230411,3559.6
35230412,3635.5
35230413,1978.7
35230414,2524.2
35230415,2072.5
35230416,1778.7
35230417,16.8
35230418,45.5
35230419,896.5
35230420,34.8
35230421,20.8
35230422,16.8
35230423,17.6
35230424,68.7
35230425,24.4
35230426,41.7
35230427,16.2
35230428,16.5
35230429,21.7
35230430,38.3
35230431,1478.3
35230432,522.4
35230433,84.7
35230434,2828.2
35230435,5831.1
35230436,5964.9
35230437,5434.8
35230438,15.3
35230439,12.9
35230440,21.2
35230441,28.6
35230442,15.8
35230443,17.3
35230444,19
35230445,9.5
35230446,14.9
35230447,16.3
35230448,51.4
35230449,1043.8
35230450,71.1
35230451,25.9
35230452,10.8
35230453,12.5
35230454,12.3
35230455,9.4
35230456,8.5
35230457,26.3
35230458,1853.5
35230459,1924.8
35230460,2187
35230461,2098.6
35230462,577.2
35230463,299.2
35230464,20.6
35230465,557.6
35230466,20.9
35230467,30
35230468,1732.9
35230469,1748.4
35230470,28.9
35230471,32.3
35230472,13.6
35230473,1186.7
35230474,23.6
35230475,7.5
35230476,65.2
35230477,2020.2
35230478,1836.5
35230479,1107.6
35230480,56.4
35230481,8.5
35230482,2556.5
35230483,4005.7
35230484,3091.2
35230485,8213.7
35230486,2471.2
35230487,5452.8
35230488,727.1
35230489,2009
35230490,3757
35230491,3359.5
35230492,5312.7
35230493,5868.1
35230494,4785.1
35230495,3365.9
35230496,286.7
35230497,5412.2
35230498,1173.9
35230499,1653.3
35230500,1176.6
35230501,204.3
35230502,4556.3
35230503,5134.3
35230504,5000
35230505,158
3524,617.8
35240003,1032.6
35240004,1954.3
35240005,1932.2
35240006,3053.2
35240007,3064.1
35240010,2781.5
35240012,2306.2
35240013,2322.6
35240014,1977.6
35240015,3001.6
35240016,2503.1
35240026,2262
35240027,3253.5
35240028,1655.9
35240029,4128
35240030,3224.5
35240031,315
35240032,7016.6
35240033,3556.8
35240034,2731.7
35240035,2921.9
35240036,2259.4
35240037,2567.6
35240050,1506.2
35240051,2786.5
35240052,4908.4
35240053,2268.5
35240054,3844.6
35240055,2470.5
35240056,3736.5
35240057,3294.9
35240058,3132.7
35240059,1667.5
35240060,1066.3
35240061,1867.4
35240063,3083.3
35240064,3840.6
35240065,9786.8
35240066,2009.5
35240067,2708.5
35240068,1312.6
35240069,2654.1
35240070,5090.9
35240071,2742.1
35240073,4925.5
35240074,2030.6
35240075,4368.9
35240076,5424.1
35240077,3368.5
35240078,1372
35240079,927.5
35240081,2111.2
35240082,5658.4
35240083,3421.3
35240084,3230
35240085,3285.7
35240086,3833.6
35240087,5609.3
35240098,2520.8
35240099,4270.7
35240100,3986.1
35240101,3402.2
35240102,3514.3
35240104,5872.5
35240105,4733.7
35240106,4360
35240107,2425.8
35240108,5608.1
35240109,3329.8
35240110,2814.5
35240111,4480.9
35240112,2403.7
35240113,1885.4
35240114,1185.2
35240115,3617
35240116,4968.2
35240117,4548
35240118,4228
35240120,2626.3
35240123,3551.6
35240124,1631.1
35240125,2025.3
35240126,653.9
35240127,2135.9
35240128,5110
35240129,1972.8
35240130,2249.2
35240131,3003.8
35240132,3359.5
35240134,175.6
35240135,819.2
35240136,2414.7
35240137,1767
35240138,1293.9
35240139,1569.7
35240140,1107.9
35240141,1203.2
35240142,1582.4
35240143,2427.7
35240144,1588.8
35240145,2871.3
35240146,2262.4
35240147,416.8
35240148,913.5
35240150,5793.5
35240152,3232.8
35240153,4879
35240154,4386.1
35240155,5414.6
35240156,2163.8
35240157,728.7
35240158,3964
35240159,3583.3
35240160,2154.6
35240161,2188
35240162,3977.3
35240165,2708.1
35240166,3943.5
35240167,2752.8
35240168,3422.3
35240169,6456
35240170,2527.5
35240171,4472
35240172,3893.5
35240173,3989.2
35240174,3739.7
35240175,1990
35240176,4309.8
35240177,4061.1
35240179,2763.8
35240180,4922.5
35240181,3107.6
35240182,4473.4
35240184,4554.4
35240188,4393.4
35240189,1719
35240192,3656
35240193,7396.7
35240194,2465.6
35240195,10063.8
35240196,2755.9
35240197,3813.8
35240198,3263.5
35240199,2417.3
35240200,2032.8
35240201,1688.5
35240202,1124
35240203,952.9
35240204,1138.4
35240205,1357.6
35240206,1223.9
35240207,2332
35240208,3121.9
35240209,2445
35240210,919.3
35240211,564.3
35240212,1348.2
35240213,6780.8
35240214,1623.5
35240215,2937.5
35240216,2500
35240217,5079.4
35240218,2909
35240219,3205.1
35240220,7315.1
35240221,4366.3
35240222,221
35240223,4154.5
35240224,17574.9
35240225,5994.4
35240226,3750.9
35240227,3746.1
35240228,3687.5
35240229,2852.2
35240230,2625.9
35240231,2189.7
35240232,2766.3
35240233,2428.7
35240234,1775.2
35240235,2312.1
35240236,3062.1
35240237,1889.6
35240238,1972.4
35240239,255.2
35240240,2525.4
35240241,1866
35240242,3119.7
35240243,2881.2
35240244,2243.4
35240245,2412.7
35240246,2281.5
35240247,3253.9
35240248,2131.5
35240249,2553.1
35240250,2763.8
35240251,3184.1
35240252,2239.2
35240253,11181.8
35240254,1990.9
35240255,12357.3
35240256,1762.8
35240257,4571.1
35240258,3402.2
35240259,9798.6
35240263,3204.5
35240265,3405.6
35240266,1933.7
35240267,6.4
35240268,865.4
35240269,308
35240270,1094.3
35240271,3577.1
35240272,486.9
35240273,4261.5
35240274,3590.5
35240275,3643.3
35240276,2296.8
35240277,5568.1
35240278,4233.2
35240279,3368.8
35240280,5910.5
35240281,4129.3
35240282,3972.4
35240284,2558.2
35240285,1971.4
35240286,1776.8
35240287,3840.3
35240288,3813
35240289,3508.6
35240290,4627.8
35240291,2311.9
35240292,3530.1
35240293,557.5
35240297,4642.9
35240298,1906.5
35240299,2663.1
35240301,1094.4
35240302,3923.9
35240303,4438.4
35240304,3762.5
35240305,4396.2
35240307,9673.7
35240317,4675.5
35240318,3999
35240319,4534.7
35240320,3741.9
35240321,2847.3
35240322,3918.2
35240323,2520.5
35240324,4294.5
35240325,2502.5
35240326,3349.5
35240327,2920.4
35240328,1904.2
35240329,4682.9
35240330,3704.5
35240331,4022.9
35240332,1671.4
35240333,2010.8
35240334,2833.8
35240335,2652.7
35240336,3583.9
35240337,1485
35240338,2841.2
35240339,3858.9
35240340,2848.8
35240341,3210
35240342,2889.3
35240343,3079.7
35240344,3498.5
35240345,2124.9
35240346,3161
35240347,5657.9
35240348,3527.7
35240349,3212.5
35240350,4692.3
35240351,3921.3
35240352,4149.1
35240353,2202.5
35240354,1418.6
35240355,5181.3
35240356,4791.7
35240357,4416
35240358,1274.5
35240359,3548.4
35240363,4881
35240364,4801.3
35240365,4141.6
35240366,2924.1
35240367,3351.9
35240368,2013.2
35240369,1871.5
35240370,2427.2
35240371,1781.5
35240372,2468.9
35240373,2040
35240374,2304
35240375,5388.8
35240376,5413.7
35240377,5143.2
35240378,2069.5
35240379,5148.1
35240380,2481.6
35240381,575.1
35240382,1896.3
35240383,2570.9
35240384,2661.3
35240385,1687.2
35240386,2074.3
35240387,1503.1
35240388,112.6
35240391,2881.7
35240392,3998.2
35240393,1654.1
35240394,1260.7
35240395,2260
35240396,1763.2
35240398,1181.3
35240399,2331.4
35240400,724.7
35240401,841.2
35240402,107.7
35240403,121.9
35240404,616.3
35240405,1861.1
35240406,2252.7
35240409,8454.9
35240410,3278.3
35240411,1513.3
35240412,1623.2
35240413,2446
35240414,1639.3
35240417,22971
35240420,3081.6
35240421,3913.5
35240422,5506.5
35240423,9449.8
35240425,4601.7
35240427,7414.6
35240428,3292.4
35240429,20555.6
35240431,668.3
35240432,2751.9
35240433,2407.2
35240436,3120.3
35240437,1382.1
35240438,2574.7
35240439,2579.4
35240440,3928.6
35240441,3058.5
35240442,2548.6
35240443,2334.2
35240444,2060
35240445,9623.5
35240446,2023.2
35240447,8308.3
35240448,2208
35240449,2100.2
35240450,915.4
35240451,2034.7
35240452,863.4
35240453,608.3
35240455,84936.7
35240459,4074.8
35240460,3376.2
35240461,3897.1
35240462,3733.1
35240463,1897.5
35240464,3605.8
35240465,8187.6
35240466,5733.9
35240467,1761.3
35240468,1632.1
35240469,4476.1
35240470,1429.2
35240471,2043
35240472,2380.3
35240473,2266.3
35240474,2695.2
35240475,2558.9
35240476,2300.1
35240477,2130.4
35240478,4486.7
35240479,4529
35240480,3347.4
35240481,3171.1
35240482,2409
35240483,538.7
35240484,469.8
35240485,3476.7
35240486,1227.2
35240487,3419.8
35240488,5117
35240489,3835.6
35240490,3325.6
35240491,3040.8
35240492,3372.1
35240493,3534.6
35240494,3209.6
35240495,6626.8
35240496,3113.1
35240497,2955.9
35240498,3737.4
35240499,3823.9
35240501,3492.5
35240503,3959
35240504,2819.9
35240505,3544.5
35240506,3007.5
35240507,1487.1
35240508,3101.9
35240509,5360
35240510,3412.4
35240512,3793.9
35240513,4556.2
35240516,1877.1
35240517,3014.6
35240518,2813
35240519,2708.5
35240520,2182.7
35240521,2130.9
35240522,2656.1
35240523,1771.5
35240524,1117.7
35240525,1886.4
35240526,3105.8
35240528,338.8
35240529,2044.8
35240530,4656.1
35240531,4351.7
35240532,3000.5
35240533,4617.6
35240534,1690.4
35240535,2094.1
35240536,4341.3
35240537,4098.5
35240538,1076
35240539,1524
35240540,3857.3
35240541,2997.1
35240542,4086.7
35240543,929.7
35240544,4026.5
35240545,1132.4
35240546,9207.3
35240552,1339.1
35240562,411.4
35240563,4009.6
35240564,2941.7
35240565,3305.7
35240566,2127.8
35240567,1904.8
35240568,1861.7
35240569,2749.6
35240570,323.4
35240571,206.8
35240572,2763.4
35240573,556.6
35240577,916.5
35240578,1474.7
35240579,1177.7
35240580,1865.2
35240581,1936.7
35240582,2224.7
35240583,2417.8
35240584,1814
35240585,991
35240586,2613
35240587,3738.7
35240588,3401.9
35240589,5714.3
35240590,6262.1
35240591,6073.7
35240592,16194.3
35240593,444.5
35240594,6323.4
35240595,734.6
35240596,7270.1
35240600,473.6
35240601,2794.8
35240602,1206.8
35240604,3353.1
35240605,4394.4
35240606,4589.6
35240607,4661.4
35240608,5169.1
35240609,3930.2
35240610,2396
35240611,4466.6
35240612,5178
35240613,2162.3
35240614,2206.9
35240615,3938.6
35240616,2399.2
35240617,1048.4
35240619,1007.4
35240620,2219
35240621,32.8
35240622,64.9
35240623,96.4
35240624,401.7
35240625,46.9
35240626,85.5
35240627,21
35240628,51.3
35240629,53.6
35240630,27.2
35240631,30.6
35240632,41.3
35240633,57.8
35240634,18
35240635,27.8
35240636,11
35240637,188.6
35240638,37.9
35240639,41.4
35240640,38.9
35240641,98.6
35240642,94.9
35240643,41.9
35240644,34.1
35240645,38.2
35240647,66.1
35240648,4309.8
35240649,5582.5
35240650,2386.2
35240651,2652.5
35240654,2558
35240655,2275.7
35240656,3751.2
35240659,4489.9
35240660,2596.9
35240661,3955.8
35240662,1707.7
35240663,4234.5
35240664,845.3
35240665,3710.2
35240666,3782.3
35240667,3357.7
35240668,7422.7
35240669,2123.8
35240670,5831.9
35240671,7858.8
35240672,5198.6
35240673,8146.9
35240674,908.6
35240675,4596.7
35240676,7276.8
35240677,4536.4
35240678,401.6
35240679,4457.2
35240681,11437
35240682,4334.1
35240683,5838.9
35240684,8897.1
35240685,6001.9
35240686,3604.4
35240688,8493.9
35240689,8260.9
35240691,4221.1
35240695,8270.3
35240696,3376.9
35240697,4397.6
35240698,4859.9
35240699,5150.9
35240700,5995.9
35240701,5907.7
35240705,3560.3
35240706,4745.5
35240707,4083.7
35240708,3738.3
35240709,3616.6
35240710,3231.4
35240711,4735
35240712,5262.6
35240713,1757
35240714,5476.7
35240715,5409.6
35240716,3310.2
35240724,96.4
35240728,14.5
35240729,43.9
35240730,28.1
35240731,14.8
35240732,39
35240736,4938.2
35240737,4348.8
35240738,2044
35240739,4614.5
35240741,4171
35240742,611.2
35240744,70.3
35240745,78.4
35240746,946.6
